transaction_id,date,raw_text,clean_keyword,category,subcategory,label,amount,type,noise_type
TXN6751487861,2025-11-07,INTL MACYS TR FEE26,macys,Shopping,Department Stores,Shopping > Department Stores,35.49,debit,clean_template
TXN6188952718,2024-11-27,Hb5 EDISON STORE 152,edison,Bills & Utilities,Electricity,Bills & Utilities > Electricity,206.46,debit,clean_template
TXN1448475808,2025-05-11,RECURRING FDELITY AUGUST,fidelity,Income,Investments,Income > Investments,480.53,credit,typo_light
TXN0954371986,2025-06-29,COSTA REF:Gc56,costa,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,4.05,debit,heavy_template
TXN5507270662,2025-02-03,RECURRING BUS OCTOBER,bus,Transportation,Public Transit,Transportation > Public Transit,5.35,debit,clean_template
TXN1396248439,2025-08-11,POS PURCHASE COFFEE MONTGOMERYSIDE,coffee,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,3.68,debit,clean_template
TXN3997284948,2025-04-26,INTEREST1 1/12 AUTH069,interest,Income,Investments,Income > Investments,298.96,credit,typo_light
TXN9345698883,2024-12-12,ec6 FASHION STORE 388,fashion,Shopping,Clothing,Shopping > Clothing,185.41,debit,clean_template
TXN0563576577,2025-10-02,ZELLE ID 79240,zelle,Income,Transfers,Income > Transfers,68.75,credit,clean_template
TXN7880863066,2025-02-22,POS GGI 11/17 AUTHh885 678UA,gig,Income,Freelance,Income > Freelance,1286.6,credit,heavy_noise
TXN6752894813,2025-05-25,6631 POS PURCHASE GAS STATION WEST PENNYSHIRE,gas station,Transportation,Fuel,Transportation > Fuel,33.6,debit,heavy_template
TXN2836706772,2025-02-22,qz5 CONTRACT STORE 207,contract,Income,Freelance,Income > Freelance,1238.69,credit,clean_template
TXN9681419721,2025-10-02,Ky4 SHELL STORE 134,shell,Transportation,Fuel,Transportation > Fuel,90.5,debit,typo_light
TXN6269312033,2025-02-25,ONLINE PAYMENT ARBYS 5655044 ID:208,arbys,Food & Dining,Fast Food,Food & Dining > Fast Food,8.87,debit,heavy_template
TXN4313618779,2025-09-07,ONLINE PAYMENT SALARY 2607850 ID:842,salary,Income,Salary,Income > Salary,8213.68,credit,heavy_template
TXN9180028605,2025-11-18,PAYPAL *TRANSFER FROM 405,transfer from,Income,Transfers,Income > Transfers,1645.95,credit,clean_template
TXN6569868766,2025-01-13,ONLINE PAYMENT 9AT&T 3059163,at&t,Bills & Utilities,Internet,Bills & Utilities > Internet,92.63,debit,typo_light
TXN8576595014,2025-07-12,9881 EMPLOYER 11/08 AUTH712 REF:he29,employer,Income,Salary,Income > Salary,3410.43,credit,heavy_template
TXN0738153150,2025-02-25,376 ALDI INV0701,aldi,Food & Dining,Groceries,Food & Dining > Groceries,124.22,debit,clean_template
TXN4450230690,2024-12-20,CONTACTLESS MARKET CHIP836 ID:086,market,Food & Dining,Groceries,Food & Dining > Groceries,178.52,debit,heavy_template
TXN5765000723,2025-02-26,ZZ2 BURGER KING STORE 169,burger king,Food & Dining,Restaurants,Food & Dining > Restaurants,61.19,debit,clean_template
TXN4517718274,2025-07-02,CHECKCARD2025-04-25 LYFT,lyft,Transportation,Rideshare,Transportation > Rideshare,35.47,debit,typo_light
TXN5119653178,2025-07-19,PAYPAL *TARGET 21,target,Shopping,Department Stores,Shopping > Department Stores,116.71,debit,typo_light
TXN3291095628,2025-11-15,ONLINE PAYMENT APPAREL 6767556,apparel,Shopping,Clothing,Shopping > Clothing,195.16,debit,clean_template
TXN1338766965,2025-07-12,POS PURCHASE EMPLOYER EAST MELISSA,employer,Income,Salary,Income > Salary,3309.41,credit,clean_template
TXN2597592655,2025-07-11,AC2 CAB STORE 152,cab,Transportation,Rideshare,Transportation > Rideshare,6.42,debit,clean_template
TXN9054407924,2025-08-12,CHECKCARD 2025-07-10 EXXON,exxon,Transportation,Fuel,Transportation > Fuel,60.72,debit,clean_template
TXN3515728509,2025-09-11,ONLINE PAYMENT KFC 0647684,kfc,Food & Dining,Fast Food,Food & Dining > Fast Food,22.65,debit,clean_template
TXN1405574435,2025-09-09,593 ELECTRONICS INV1719,electronics,Shopping,Electronics,Shopping > Electronics,684.97,debit,typo_light
TXN7161889120,2025-10-03,ONLINE PAYMENT TECH 7104337,tech,Shopping,Electronics,Shopping > Electronics,1918.4,debit,clean_template
TXN8594593081,2025-10-17,AMZN,amzn,Shopping,E-Commerce,Shopping > E-Commerce,75.9,debit,clean_template
TXN4600059775,2025-07-30,PENDING POS PURCHASE AMTRAK BROOKEBURGH ID:845,amtrak,Transportation,Public Transit,Transportation > Public Transit,9.17,debit,heavy_template
TXN6046978249,2025-02-24,POS CHECKCARD 225-07-30 BURGER KING,burger king,Food & Dining,Restaurants,Food & Dining > Restaurants,38.04,debit,heavy_noise
TXN4069289363,2025-02-27,MOBILE ELECTRONICS PP 810,electronics,Shopping,Electronics,Shopping > Electronics,1096.4,debit,typo_light
TXN0676927401,2025-10-03,POWER MH 64327,power,Bills & Utilities,Electricity,Bills & Utilities > Electricity,260.72,debit,clean_template
TXN3121821833,2025-01-19,PAYPAL *VERIZON 375,verizon,Bills & Utilities,Phone,Bills & Utilities > Phone,113.99,debit,clean_template
TXN5710815226,2025-05-24,SAMSUNG * 58IJ37,samsung,Shopping,Electronics,Shopping > Electronics,1038.51,debit,clean_template
TXN0517901823,2024-11-23,AUTH oH0 EDISON STORE 568 ID:399,edison,Bills & Utilities,Electricity,Bills & Utilities > Electricity,129.7,debit,heavy_template
TXN4846251281,2025-01-03,FUEL * 15Ki04,fuel,Transportation,Fuel,Transportation > Fuel,86.03,debit,typo_light
TXN6660296520,2025-03-17,wG4 ADIDS STORE 868,adidas,Shopping,Clothing,Shopping > Clothing,21.47,debit,typo_light
TXN4461517315,2025-01-09,Salary 2025-03-31,salary,Income,Salary,Income > Salary,2365.43,credit,clean_template
TXN0008231022,2025-04-19,POS PURCHASE SAMSUNG ROGERBERG,samsung,Shopping,Electronics,Shopping > Electronics,303.85,debit,clean_template
TXN4461281951,2025-04-19,POS PURCHASE ZARA NEW JESSETNO,zara,Shopping,Clothing,Shopping > Clothing,110.46,debit,typo_light
TXN8878123048,2025-05-15,CHECKCARD 2025-01-15 FIVERR,fiverr,Income,Freelance,Income > Freelance,1361.92,credit,clean_template
TXN8938391702,2025-06-26,BILL,bill,Bills & Utilities,Water,Bills & Utilities > Water,41.28,debit,clean_template
TXN3985615870,2025-07-01,INTL PARKING GH FEE42,parking,Transportation,Parking,Transportation > Parking,36.5,debit,clean_template
TXN3524432517,2025-07-16,EARS,sears,Shopping,Department Stores,Shopping > Department Stores,275.4,debit,typo_light
TXN8161215273,2025-05-06,WATER * 64yv06,water,Bills & Utilities,Water,Bills & Utilities > Water,92.76,debit,clean_template
TXN5949751347,2024-12-12,PAYPAL *COSTA 851,costa,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,10.33,debit,clean_template
TXN6917645154,2025-10-07,170 GIG INV0882 PENDING,gig,Income,Freelance,Income > Freelance,386.1,credit,heavy_template
TXN5955675589,2024-12-28,601 GRILL INV0u803,grill,Food & Dining,Restaurants,Food & Dining > Restaurants,15.22,debit,typo_light
TXN2060954404,2025-07-13,NLINE PAYMENT DIVIDEND 7915480,dividend,Income,Investments,Income > Investments,459.27,credit,typo_light
TXN0273667943,2025-01-30,CONTACTLESS TRADER JOES CHIP091,trader joes,Food & Dining,Groceries,Food & Dining > Groceries,225.95,debit,clean_template
TXN4098348584,2025-04-10,PENDING VERIZON 11/08 AUTH945 PENDING,verizon,Bills & Utilities,Internet,Bills & Utilities > Internet,50.29,debit,heavy_template
TXN7872001299,2025-07-27,RECURRING MICRO CENTER OCTOBER,micro center,Shopping,Electronics,Shopping > Electronics,1904.24,debit,clean_template
TXN8483550205,2025-09-22,PARKING * 5eF52,parking,Transportation,Parking,Transportation > Parking,39.08,debit,typo_light
TXN5094806374,2025-09-13,CHK MOBILE CAFE APP 028 PENDING,cafe,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,7.46,debit,heavy_template
TXN4976803516,2025-01-16,ACH MOBILE FASHION APP 87 ESCURE,fashion,Shopping,Clothing,Shopping > Clothing,26.55,debit,heavy_noise
TXN1096268556,2025-04-23,PAYPAL *BURGER KING 049,burger king,Food & Dining,Restaurants,Food & Dining > Restaurants,139.36,debit,clean_template
TXN7719892717,2025-01-20,ONLINE PAYMENT XFINITY 5507722,xfinity,Bills & Utilities,Internet,Bills & Utilities > Internet,114.34,debit,clean_template
TXN3510449084,2025-05-12,CHECKCARD 2025-05-02 DEPOSIT,deposit,Income,Transfers,Income > Transfers,407.31,credit,clean_template
TXN2500892964,2025-01-28,AT&T 11/05 AUTH261,at&t,Bills & Utilities,Phone,Bills & Utilities > Phone,115.31,debit,clean_template
TXN7032461955,2025-02-15,CONTACTLESS LYFT CHIP828,lyft,Transportation,Rideshare,Transportation > Rideshare,39.45,debit,clean_template
TXN8852083493,2025-05-18,C6OSTA MD 50195,costa,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,11.52,debit,typo_light
TXN5246608109,2024-12-27,PETROL * 52IX83,petrol,Transportation,Fuel,Transportation > Fuel,56.75,debit,clean_template
TXN5870289529,2025-01-09,5798 PAYPAL *UTILITY 890 ID:655,utility,Bills & Utilities,Water,Bills & Utilities > Water,46.54,debit,heavy_template
TXN6062085100,2025-10-16,PAYCHECK 11/19 AUTH972,paycheck,Income,Salary,Income > Salary,5973.02,credit,clean_template
TXN8963795451,2025-02-01,PAYAPL *WENDYS 964,wendys,Food & Dining,Fast Food,Food & Dining > Fast Food,9.74,debit,typo_light
TXN0784398451,2025-06-24,Aqua 2025-07-27,aqua,Bills & Utilities,Water,Bills & Utilities > Water,62.28,debit,clean_template
TXN0302315363,2025-04-20,POS PURCHASE ESPRESSO NEW HOLLY,espresso,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,11.36,debit,clean_template
TXN5281050514,2025-04-03,PAYPAL *ONLINE 614,online,Shopping,E-Commerce,Shopping > E-Commerce,110.71,debit,clean_template
TXN6174905577,2025-09-23,ZELE * 30gW66,zelle,Income,Transfers,Income > Transfers,194.1,credit,typo_light
TXN3993429875,2025-09-08,TRANSFER FROM * 62Nf79,transfer from,Income,Transfers,Income > Transfers,913.25,credit,clean_template
TXN7980029285,2025-06-01,CHECKCARD 2025-09-25 RAIL,rail,Transportation,Public Transit,Transportation > Public Transit,21.81,debit,clean_template
TXN0522778470,2025-03-11,AUTH PIZZA * 94uw37 REF:Dl34,pizza,Food & Dining,Restaurants,Food & Dining > Restaurants,82.12,debit,heavy_template
TXN1589627330,2025-02-05,CHECKCARD 2025-04-01 FASHION,fashion,Shopping,Clothing,Shopping > Clothing,147.37,debit,clean_template
TXN7083288689,2025-08-21,CONTACTLESS PARKING CHIP263,parking,Transportation,Parking,Transportation > Parking,39.26,debit,heavy_template
TXN9983309204,2025-07-20,COSTA WI 98252,costa,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,8.82,debit,clean_template
TXN8850517556,2024-12-24,AUTH 350 LYFT INV1934 REF:XD18,lyft,Transportation,Rideshare,Transportation > Rideshare,48.83,debit,heavy_template
TXN3156702719,2025-02-06,COSTA 11/11 AUTH860,costa,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,6.12,debit,clean_template
TXN0820138814,2025-07-12,ZARA ME 14914,zara,Shopping,Clothing,Shopping > Clothing,55.96,debit,clean_template
TXN9954665246,2025-05-03,BILL 11/15 AUTH014,bill,Bills & Utilities,Water,Bills & Utilities > Water,73.07,debit,clean_template
TXN3499408467,2025-08-30,CONTACTLESS METRO CHIP156,metro,Transportation,Public Transit,Transportation > Public Transit,10.33,debit,clean_template
TXN1402664727,2024-11-28,Clothing 2025-04-14,clothing,Shopping,Clothing,Shopping > Clothing,27.81,debit,clean_template
TXN4243893815,2025-11-05,CHK VALET * 51ni90 PENDING,valet,Transportation,Parking,Transportation > Parking,18.03,debit,heavy_template
TXN1518818480,2025-07-19,POS PURCHASE T-MOBILE LAKE MADISONFORT,t-mobile,Bills & Utilities,Internet,Bills & Utilities > Internet,48.01,debit,clean_template
TXN9436089449,2025-06-13,INTL CONTRACT ZM FEE00,contract,Income,Freelance,Income > Freelance,1968.16,credit,clean_template
TXN3802484979,2025-01-21,PAYPAL *RESTAURANT 434,restaurant,Food & Dining,Restaurants,Food & Dining > Restaurants,115.89,debit,clean_template
TXN7846814854,2025-06-12,715 OLA INV8531,ola,Transportation,Rideshare,Transportation > Rideshare,15.96,debit,clean_template
TXN9294068054,2025-07-30,uJ3 AMTRAK STORE 471,amtrak,Transportation,Public Transit,Transportation > Public Transit,17.97,debit,clean_template
TXN2011535063,2025-05-02,PAYPAL *EXXON 236,exxon,Transportation,Fuel,Transportation > Fuel,110.57,debit,clean_template
TXN8789390146,2025-02-01,ONLINE PAYMENT LYFT3 111186,lyft,Transportation,Rideshare,Transportation > Rideshare,23.68,debit,typo_light
TXN6538150475,2025-07-26,POS PURCHASE SALARY EAST H6EATHERBURY,salary,Income,Salary,Income > Salary,3504.4,credit,typo_light
TXN6774890560,2025-09-12,Best buy 2025-07-23,best buy,Shopping,Electronics,Shopping > Electronics,1161.51,debit,clean_template
TXN1213329247,2025-04-08,INTL XFINITY KM FEE58,xfinity,Bills & Utilities,Internet,Bills & Utilities > Internet,107.83,debit,clean_template
TXN3245307247,2025-09-14,VENMO 11/01 AUTH499,venmo,Income,Transfers,Income > Transfers,1339.45,credit,clean_template
TXN0052216282,2025-07-15,Ak8 DUNIKN STORE 177,dunkin,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,7.65,debit,typo_light
TXN4241941769,2025-04-05,CHECKCARD 2025-05-21 LOT,lot,Transportation,Parking,Transportation > Parking,24.62,debit,clean_template
TXN4891814588,2025-11-03,POS PURCHASE EXXON DEANNAFURT,exxon,Transportation,Fuel,Transportation > Fuel,36.48,debit,clean_template
TXN1614469659,2025-10-08,193 OLA INV9417,ola,Transportation,Rideshare,Transportation > Rideshare,41.13,debit,clean_template
TXN2063150762,2025-07-19,QC3 GARAGE STORE 612,garage,Transportation,Parking,Transportation > Parking,33.99,debit,clean_template
TXN1939237539,2025-05-05,PAYCHECK 11/16 AUTH881,paycheck,Income,Salary,Income > Salary,4986.58,credit,clean_template
TXN4800821842,2025-02-23,TECH 11/10 AUTH677,tech,Shopping,Electronics,Shopping > Electronics,398.41,debit,clean_template
TXN8603094893,2025-05-01,POS zPURCHASE WAGES NEW KARA,wages,Income,Salary,Income > Salary,4127.95,credit,typo_light
TXN6415597897,2025-11-17,PAYPAL *TRANSFER FROM 800,transfer from,Income,Transfers,Income > Transfers,1534.32,credit,clean_template
TXN6947090839,2025-06-01,RECURRINGUBER FEBRUARY,uber,Transportation,Rideshare,Transportation > Rideshare,74.57,debit,typo_light
TXN9015617413,2025-10-13,CHECKCARD 2025-04-20 XFINITY REF:wC06,xfinity,Bills & Utilities,Internet,Bills & Utilities > Internet,82.81,debit,heavy_template
TXN6000562849,2025-01-09,VALET 11/06 AUTH023,valet,Transportation,Parking,Transportation > Parking,8.0,debit,clean_template
TXN7268595509,2025-05-26,UTILITY 11/16 AUTH524,utility,Bills & Utilities,Water,Bills & Utilities > Water,82.2,debit,clean_template
TXN9568286544,2025-11-12,Comcast 2025-10-15,comcast,Bills & Utilities,Internet,Bills & Utilities > Internet,67.69,debit,clean_template
TXN4823509842,2024-12-26,KFC * 42KJ52,kfc,Food & Dining,Fast Food,Food & Dining > Fast Food,9.9,debit,clean_template
TXN3247403110,2025-11-04,INTL FIVERR TD FEE7,fiverr,Income,Freelance,Income > Freelance,2280.33,credit,typo_light
TXN5479865359,2025-06-15,BP 11/04 AUTH047,bp,Transportation,Fuel,Transportation > Fuel,98.36,debit,clean_template
TXN0514668477,2025-04-03,CONTACTLESS EMPLOYER CHIP518,employer,Income,Salary,Income > Salary,5584.96,credit,clean_template
TXN6407494825,2025-05-02,CONTACTLESS XFINITY CHIP367,xfinity,Bills & Utilities,Internet,Bills & Utilities > Internet,50.64,debit,clean_template
TXN5275607258,2025-03-12,POS PURCHASE UPWORK PORT JAMESVIEW,upwork,Income,Freelance,Income > Freelance,2034.16,credit,clean_template
TXN0864952623,2024-12-07,CONTACTLESS SAMSUNG CHIP249,samsung,Shopping,Electronics,Shopping > Electronics,1999.0,debit,clean_template
TXN8636932990,2024-11-24,RECURRING COSTCO JANUARY,costco,Food & Dining,Groceries,Food & Dining > Groceries,83.2,debit,clean_template
TXN4117579983,2025-03-12,Ma 2025-10-19,mta,Transportation,Public Transit,Transportation > Public Transit,14.61,debit,typo_light
TXN3031934314,2024-12-01,Kfc 2025-04-23,kfc,Food & Dining,Fast Food,Food & Dining > Fast Food,14.09,debit,clean_template
TXN8191057161,2025-08-12,AUTH 198 DOMINOS INV4599 REF:wv25,dominos,Food & Dining,Restaurants,Food & Dining > Restaurants,70.81,debit,heavy_template
TXN5357930571,2025-05-07,Walmart 20251-023 CONFIRMED,walmart,Food & Dining,Groceries,Food & Dining > Groceries,134.19,debit,heavy_noise
TXN3181039362,2025-09-13,ONLINE PAYMENT AMTRAK 2117382,amtrak,Transportation,Public Transit,Transportation > Public Transit,18.13,debit,clean_template
TXN6131163251,2025-03-28,CONTACTLESS MARKET CHIP52,market,Food & Dining,Groceries,Food & Dining > Groceries,174.72,debit,typo_light
TXN0145835605,2025-08-04,PENDING VENMO * 07BT86 ID:703,venmo,Income,Transfers,Income > Transfers,610.75,credit,heavy_template
TXN8711775970,2025-11-09,T-MOBILE 11/03 AUTH757,t-mobile,Bills & Utilities,Phone,Bills & Utilities > Phone,62.39,debit,clean_template
TXN3113894585,2025-03-03,9526 ONLINE PAYMENT TIM HORTONS 9180577 REF:CR21,tim hortons,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,11.38,debit,heavy_template
TXN1235133807,2025-10-25,457 FREELANCE INV1798,freelance,Income,Freelance,Income > Freelance,2243.29,credit,typo_light
TXN4251936195,2025-01-17,T-MOBILE 11d/08 AUTH330,t-mobile,Bills & Utilities,Phone,Bills & Utilities > Phone,88.9,debit,typo_light
TXN6337609931,2024-12-31,INTL MOBIL GQ FEE61,mobil,Transportation,Fuel,Transportation > Fuel,25.89,debit,clean_template
TXN3287077364,2025-11-15,CHK CHECKCARD 2025-02-20 ELECTRONICS PENDING,electronics,Shopping,Electronics,Shopping > Electronics,1060.74,debit,heavy_template
TXN7876769394,2025-06-03,mK 9ENERGY STORE 994,energy,Bills & Utilities,Electricity,Bills & Utilities > Electricity,146.88,debit,typo_light
TXN1989255548,2025-09-04,LOT * 99kI39,lot,Transportation,Parking,Transportation > Parking,34.74,debit,clean_template
TXN5116571726,2025-03-12,AUTH FIDELITY HI 95250 PENDING,fidelity,Income,Investments,Income > Investments,471.25,credit,heavy_template
TXN3894104846,2024-11-25,POS PURCHASE UTLITY NEW MICHAELSIDE,utility,Bills & Utilities,Water,Bills & Utilities > Water,58.28,debit,typo_light
TXN2407041235,2025-09-03,Upwork 2025-10-13,upwork,Income,Freelance,Income > Freelance,401.19,credit,clean_template
TXN2254146415,2025-01-23,CHK PAYPAL *BUS 406 REF:DC23,bus,Transportation,Public Transit,Transportation > Public Transit,21.49,debit,heavy_template
TXN2480105538,2025-08-07,RECURRING AMZN JANUARY,amzn,Shopping,E-Commerce,Shopping > E-Commerce,256.01,debit,clean_template
TXN1138177293,2025-04-01,Vc2 COSTA STORE 285,costa,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,3.52,debit,clean_template
TXN6968066555,2025-01-03,PAYPAL *DINER 977,diner,Food & Dining,Restaurants,Food & Dining > Restaurants,130.17,debit,clean_template
TXN9988325588,2025-02-10,PENDING SPRINT ID:292,sprint,Bills & Utilities,Phone,Bills & Utilities > Phone,44.48,debit,heavy_template
TXN4359863544,2025-05-04,CHECKCARD 2025-11-04 OLA,ola,Transportation,Rideshare,Transportation > Rideshare,69.27,debit,clean_template
TXN0970299831,2024-12-21,INTL PIZZA DM FEE87,pizza,Food & Dining,Restaurants,Food & Dining > Restaurants,105.42,debit,clean_template
TXN9212382771,2025-07-05,POS PURCHASE TESCO SOUTH MICHELLE,tesco,Food & Dining,Groceries,Food & Dining > Groceries,152.03,debit,clean_template
TXN8230466375,2025-06-16,ONLINE PAYMENT DINER 6077898,diner,Food & Dining,Restaurants,Food & Dining > Restaurants,64.93,debit,clean_template
